interaction_id,student_id,date,week,query_type,topic,n_retrieved,latency_s,thumbs,intent
LOG-01469,E06,2025-09-23,4,code_mixed,Greedy and Backtracking,5,1.25,up,debug
LOG-01470,E10,2025-09-23,4,code_mixed,Graphs and Traversals,5,1.58,none,complexity
LOG-01471,E14,2025-09-23,4,romanized_nepali,Arrays and Strings,5,1.56,none,debug
LOG-01472,E16,2025-10-11,6,english,Greedy and Backtracking,5,1.48,none,complexity
LOG-01473,E10,2025-09-21,3,code_mixed,Sorting Algorithms,5,1.06,none,how_to_implement
LOG-01474,E13,2025-09-02,1,romanized_nepali,Sorting Algorithms,5,1.86,up,debug
LOG-01475,E17,2025-09-09,2,code_mixed,Linked Lists,5,1.42,none,debug
LOG-01476,E13,2025-10-07,6,english,Sorting Algorithms,5,0.7,none,debug
LOG-01477,E09,2025-09-10,2,code_mixed,Sorting Algorithms,5,2.81,none,how_to_implement
LOG-01478,E12,2025-09-05,1,english,Dynamic Programming (Intro),5,1.9,up,complexity
LOG-01479,E11,2025-09-15,3,english,Sorting Algorithms,5,1.52,none,how_to_implement
LOG-01480,E09,2025-10-12,6,romanized_nepali,Complexity and Notation,5,1.86,none,how_to_implement
LOG-01481,E16,2025-09-23,4,romanized_nepali,Graphs and Traversals,5,1.88,none,complexity
LOG-01482,E14,2025-09-11,2,code_mixed,Sorting Algorithms,5,1.86,none,conceptual_why
LOG-01483,E12,2025-10-05,5,code_mixed,Trees and BSTs,5,1.41,down,conceptual_why
LOG-01484,E19,2025-09-22,4,english,Arrays and Strings,5,1.93,none,how_to_implement
LOG-01485,E22,2025-09-30,5,english,Sorting Algorithms,5,1.78,none,how_to_implement
LOG-01486,E18,2025-10-12,6,code_mixed,Searching Algorithms,5,1.12,none,conceptual_why
LOG-01487,E10,2025-10-06,6,romanized_nepali,Searching Algorithms,5,1.92,none,debug
LOG-01488,E25,2025-09-28,4,code_mixed,Trees and BSTs,5,1.44,none,how_to_implement
LOG-01489,E04,2025-10-12,6,code_mixed,Complexity and Notation,5,1.47,none,how_to_implement
LOG-01490,E21,2025-09-26,4,code_mixed,Trees and BSTs,5,1.31,none,conceptual_why
LOG-01491,E12,2025-09-24,4,code_mixed,Trees and BSTs,5,0.79,none,complexity
LOG-01492,E12,2025-10-09,6,romanized_nepali,Stacks and Queues,5,1.87,none,how_to_implement
LOG-01493,E22,2025-10-12,6,code_mixed,Trees and BSTs,5,2.31,up,debug
LOG-01494,E18,2025-10-06,6,english,Hashing,5,2.2,none,complexity
LOG-01495,E26,2025-09-21,3,romanized_nepali,Greedy and Backtracking,5,1.54,none,conceptual_why
LOG-01496,E23,2025-09-22,4,code_mixed,Dynamic Programming (Intro),5,2.14,up,debug
LOG-01497,E04,2025-09-01,1,code_mixed,Graphs and Traversals,5,2.18,up,how_to_implement
LOG-01498,E14,2025-09-18,3,english,Greedy and Backtracking,5,1.5,up,complexity
LOG-01499,E21,2025-10-07,6,code_mixed,Arrays and Strings,5,1.64,none,conceptual_why
LOG-01500,E03,2025-09-25,4,code_mixed,Stacks and Queues,5,1.23,up,complexity
LOG-01501,E15,2025-10-09,6,english,Trees and BSTs,5,1.15,none,how_to_implement
LOG-01502,E26,2025-10-05,5,code_mixed,Linked Lists,5,2.11,up,conceptual_why
LOG-01503,E07,2025-10-01,5,english,Sorting Algorithms,5,2.29,up,complexity
LOG-01504,E04,2025-10-08,6,code_mixed,Linked Lists,5,1.92,none,complexity
LOG-01505,E09,2025-09-26,4,english,Graphs and Traversals,5,2.0,up,how_to_implement
LOG-01506,E10,2025-10-05,5,romanized_nepali,Trees and BSTs,5,2.17,none,how_to_implement
LOG-01507,E09,2025-09-25,4,code_mixed,Linked Lists,5,2.49,up,how_to_implement
LOG-01508,E12,2025-09-21,3,english,Graphs and Traversals,5,1.59,up,debug
LOG-01509,E22,2025-10-07,6,code_mixed,Arrays and Strings,5,1.79,none,how_to_implement
LOG-01510,E14,2025-09-06,1,code_mixed,Graphs and Traversals,5,2.77,none,complexity
LOG-01511,E16,2025-10-12,6,romanized_nepali,Dynamic Programming (Intro),5,1.63,none,complexity
LOG-01512,E04,2025-10-12,6,romanized_nepali,Searching Algorithms,5,2.61,none,debug
LOG-01513,E03,2025-10-09,6,code_mixed,Searching Algorithms,5,2.72,up,how_to_implement
LOG-01514,E25,2025-09-24,4,romanized_nepali,Linked Lists,5,1.26,none,complexity
LOG-01515,E10,2025-09-24,4,english,Graphs and Traversals,5,1.76,none,debug
LOG-01516,E25,2025-09-22,4,romanized_nepali,Sorting Algorithms,5,1.57,up,debug
LOG-01517,E10,2025-09-24,4,english,Graphs and Traversals,5,2.6,up,conceptual_why
LOG-01518,E17,2025-09-17,3,code_mixed,Heaps and Priority Queues,5,2.0,down,complexity
LOG-01519,E18,2025-10-08,6,code_mixed,Heaps and Priority Queues,5,2.79,up,how_to_implement
LOG-01520,E03,2025-10-10,6,code_mixed,Heaps and Priority Queues,5,1.68,up,conceptual_why
LOG-01521,E03,2025-09-26,4,english,Trees and BSTs,5,1.3,none,how_to_implement
LOG-01522,E13,2025-10-09,6,code_mixed,Sorting Algorithms,5,1.47,none,conceptual_why
LOG-01523,E04,2025-09-19,3,romanized_nepali,Trees and BSTs,5,1.65,none,conceptual_why
LOG-01524,E09,2025-10-09,6,english,Arrays and Strings,5,1.56,none,complexity
LOG-01525,E06,2025-10-12,6,code_mixed,Arrays and Strings,5,1.87,none,complexity
LOG-01526,E09,2025-10-05,5,code_mixed,Trees and BSTs,5,2.05,none,conceptual_why
LOG-01527,E13,2025-10-12,6,code_mixed,Stacks and Queues,5,2.1,none,conceptual_why
LOG-01528,E09,2025-10-06,6,english,Hashing,5,2.19,none,debug
LOG-01529,E10,2025-10-06,6,romanized_nepali,Arrays and Strings,5,1.71,none,complexity
LOG-01530,E14,2025-09-24,4,code_mixed,Hashing,5,1.54,none,debug
LOG-01531,E18,2025-09-05,1,english,Trees and BSTs,5,1.55,none,complexity
LOG-01532,E02,2025-09-10,2,english,Sorting Algorithms,5,1.76,up,how_to_implement
LOG-01533,E26,2025-10-09,6,english,Arrays and Strings,5,2.56,up,how_to_implement
LOG-01534,E12,2025-09-14,2,english,Graphs and Traversals,5,2.82,up,complexity
LOG-01535,E24,2025-10-05,5,romanized_nepali,Trees and BSTs,5,2.71,up,complexity
LOG-01536,E01,2025-09-12,2,romanized_nepali,Graphs and Traversals,5,0.79,none,conceptual_why
LOG-01537,E02,2025-10-07,6,code_mixed,Dynamic Programming (Intro),5,1.14,none,conceptual_why
LOG-01538,E04,2025-10-11,6,romanized_nepali,Graphs and Traversals,5,1.41,none,debug
LOG-01539,E24,2025-10-04,5,english,Graphs and Traversals,5,1.67,none,complexity
LOG-01540,E12,2025-09-03,1,code_mixed,Sorting Algorithms,5,1.97,none,conceptual_why
LOG-01541,E22,2025-10-07,6,romanized_nepali,Trees and BSTs,5,1.76,none,conceptual_why
LOG-01542,E19,2025-09-24,4,code_mixed,Hashing,5,1.14,up,how_to_implement
LOG-01543,E03,2025-10-09,6,romanized_nepali,Graphs and Traversals,5,2.02,none,conceptual_why
LOG-01544,E11,2025-09-11,2,romanized_nepali,Hashing,5,1.77,up,conceptual_why
LOG-01545,E10,2025-09-19,3,english,Graphs and Traversals,5,2.01,none,how_to_implement
LOG-01546,E13,2025-10-11,6,romanized_nepali,Dynamic Programming (Intro),5,1.81,up,conceptual_why
LOG-01547,E21,2025-10-09,6,romanized_nepali,Linked Lists,5,1.52,down,conceptual_why
LOG-01548,E03,2025-10-10,6,code_mixed,Greedy and Backtracking,5,1.44,up,complexity
LOG-01549,E24,2025-09-27,4,code_mixed,Hashing,5,1.83,none,debug
LOG-01550,E13,2025-10-05,5,code_mixed,Linked Lists,5,2.01,up,how_to_implement
LOG-01551,E11,2025-10-11,6,english,Trees and BSTs,5,1.2,none,complexity
LOG-01552,E19,2025-10-05,5,code_mixed,Trees and BSTs,5,1.87,none,complexity
LOG-01553,E09,2025-09-07,1,romanized_nepali,Sorting Algorithms,5,1.26,none,conceptual_why
LOG-01554,E19,2025-09-12,2,romanized_nepali,Stacks and Queues,5,1.92,none,conceptual_why
LOG-01555,E12,2025-09-01,1,english,Searching Algorithms,5,2.43,none,complexity
LOG-01556,E13,2025-09-09,2,english,Sorting Algorithms,5,1.94,up,how_to_implement
LOG-01557,E06,2025-09-02,1,english,Hashing,5,1.62,none,conceptual_why
LOG-01558,E06,2025-09-22,4,romanized_nepali,Sorting Algorithms,5,2.1,up,conceptual_why
LOG-01559,E23,2025-10-04,5,romanized_nepali,Arrays and Strings,5,2.23,none,how_to_implement
LOG-01560,E15,2025-10-09,6,code_mixed,Dynamic Programming (Intro),5,1.49,up,how_to_implement
LOG-01561,E12,2025-09-22,4,code_mixed,Dynamic Programming (Intro),5,1.82,none,complexity
LOG-01562,E21,2025-09-12,2,romanized_nepali,Dynamic Programming (Intro),5,0.84,up,conceptual_why
LOG-01563,E24,2025-10-10,6,english,Graphs and Traversals,5,1.35,none,how_to_implement
LOG-01564,E05,2025-10-11,6,code_mixed,Searching Algorithms,5,1.62,none,debug
LOG-01565,E26,2025-10-12,6,english,Graphs and Traversals,5,2.09,none,conceptual_why
LOG-01566,E01,2025-09-02,1,code_mixed,Linked Lists,5,1.56,none,how_to_implement
LOG-01567,E16,2025-10-02,5,code_mixed,Stacks and Queues,5,1.73,down,conceptual_why
LOG-01568,E08,2025-10-04,5,english,Searching Algorithms,5,2.18,none,how_to_implement
LOG-01569,E08,2025-09-28,4,english,Trees and BSTs,5,1.96,up,debug
LOG-01570,E14,2025-09-14,2,romanized_nepali,Searching Algorithms,5,1.71,none,complexity
LOG-01571,E16,2025-10-11,6,english,Trees and BSTs,5,2.08,none,how_to_implement
LOG-01572,E12,2025-09-28,4,english,Complexity and Notation,5,2.3,up,debug
LOG-01573,E19,2025-09-03,1,english,Searching Algorithms,5,1.36,up,debug
LOG-01574,E25,2025-09-21,3,english,Linked Lists,5,2.1,up,debug
LOG-01575,E06,2025-10-06,6,english,Dynamic Programming (Intro),5,2.09,none,complexity
LOG-01576,E07,2025-09-15,3,english,Greedy and Backtracking,5,2.45,up,conceptual_why
LOG-01577,E16,2025-10-07,6,english,Sorting Algorithms,5,1.83,none,complexity
LOG-01578,E12,2025-09-16,3,english,Heaps and Priority Queues,5,1.86,up,how_to_implement
LOG-01579,E09,2025-09-23,4,english,Complexity and Notation,5,1.47,none,how_to_implement
LOG-01580,E14,2025-09-19,3,english,Linked Lists,5,1.69,none,complexity
LOG-01581,E19,2025-09-10,2,code_mixed,Graphs and Traversals,5,1.93,none,conceptual_why
LOG-01582,E24,2025-10-10,6,code_mixed,Searching Algorithms,5,0.89,up,complexity
LOG-01583,E25,2025-09-21,3,code_mixed,Arrays and Strings,5,1.49,up,debug
LOG-01584,E22,2025-10-07,6,code_mixed,Heaps and Priority Queues,5,2.79,none,complexity
LOG-01585,E10,2025-10-10,6,code_mixed,Stacks and Queues,5,1.49,up,complexity
LOG-01586,E23,2025-09-19,3,english,Complexity and Notation,5,1.94,up,conceptual_why
LOG-01587,E19,2025-09-01,1,romanized_nepali,Searching Algorithms,5,1.24,none,debug
LOG-01588,E06,2025-09-28,4,code_mixed,Arrays and Strings,5,2.39,none,how_to_implement
LOG-01589,E25,2025-09-18,3,romanized_nepali,Heaps and Priority Queues,5,2.43,none,conceptual_why
LOG-01590,E08,2025-10-10,6,english,Searching Algorithms,5,1.45,up,how_to_implement
LOG-01591,E18,2025-09-13,2,code_mixed,Trees and BSTs,5,1.28,up,complexity
LOG-01592,E19,2025-10-06,6,english,Stacks and Queues,5,1.87,none,how_to_implement
LOG-01593,E24,2025-09-02,1,english,Greedy and Backtracking,5,1.73,up,complexity
LOG-01594,E18,2025-09-19,3,code_mixed,Linked Lists,5,2.25,up,conceptual_why
LOG-01595,E26,2025-09-15,3,code_mixed,Complexity and Notation,5,2.08,up,how_to_implement
LOG-01596,E02,2025-10-09,6,romanized_nepali,Sorting Algorithms,5,2.01,up,conceptual_why
LOG-01597,E02,2025-10-03,5,english,Arrays and Strings,5,2.04,up,conceptual_why
LOG-01598,E06,2025-10-05,5,english,Stacks and Queues,5,2.71,up,complexity
LOG-01599,E15,2025-09-07,1,code_mixed,Trees and BSTs,5,1.8,none,conceptual_why
LOG-01600,E12,2025-09-20,3,english,Sorting Algorithms,5,1.52,up,complexity
LOG-01601,E03,2025-10-10,6,code_mixed,Linked Lists,5,1.65,none,conceptual_why
LOG-01602,E06,2025-10-04,5,code_mixed,Linked Lists,5,2.23,none,complexity
LOG-01603,E15,2025-10-07,6,romanized_nepali,Graphs and Traversals,5,1.59,none,conceptual_why
LOG-01604,E12,2025-09-26,4,code_mixed,Hashing,5,1.28,none,conceptual_why
LOG-01605,E21,2025-09-15,3,code_mixed,Graphs and Traversals,5,2.2,none,how_to_implement
LOG-01606,E13,2025-10-11,6,romanized_nepali,Hashing,5,1.78,up,complexity
LOG-01607,E23,2025-09-18,3,romanized_nepali,Dynamic Programming (Intro),5,1.91,none,how_to_implement
LOG-01608,E21,2025-09-13,2,code_mixed,Greedy and Backtracking,5,1.67,up,how_to_implement
LOG-01609,E14,2025-10-04,5,english,Linked Lists,5,1.36,down,how_to_implement
LOG-01610,E11,2025-09-07,1,code_mixed,Arrays and Strings,5,2.7,up,conceptual_why
LOG-01611,E07,2025-10-07,6,english,Searching Algorithms,5,2.04,none,debug
LOG-01612,E09,2025-10-06,6,english,Greedy and Backtracking,5,1.5,none,conceptual_why
LOG-01613,E10,2025-09-22,4,romanized_nepali,Linked Lists,5,2.13,up,conceptual_why
LOG-01614,E11,2025-09-27,4,english,Searching Algorithms,5,2.19,none,complexity
LOG-01615,E06,2025-09-25,4,english,Hashing,5,2.26,up,complexity
LOG-01616,E13,2025-09-06,1,english,Dynamic Programming (Intro),5,1.82,up,how_to_implement
LOG-01617,E04,2025-09-06,1,english,Trees and BSTs,5,1.63,none,complexity
LOG-01618,E23,2025-09-21,3,code_mixed,Linked Lists,5,1.64,none,how_to_implement
LOG-01619,E15,2025-09-01,1,code_mixed,Arrays and Strings,5,1.88,none,conceptual_why
LOG-01620,E04,2025-09-14,2,romanized_nepali,Searching Algorithms,5,2.39,none,conceptual_why
LOG-01621,E10,2025-09-21,3,romanized_nepali,Stacks and Queues,5,1.47,none,debug
LOG-01622,E08,2025-10-04,5,code_mixed,Linked Lists,5,1.96,up,complexity
LOG-01623,E05,2025-09-27,4,code_mixed,Sorting Algorithms,5,1.86,none,complexity
LOG-01624,E14,2025-09-13,2,code_mixed,Hashing,5,1.48,up,conceptual_why
LOG-01625,E06,2025-10-07,6,code_mixed,Trees and BSTs,5,1.53,none,conceptual_why
LOG-01626,E05,2025-10-08,6,english,Hashing,5,0.86,none,debug
LOG-01627,E19,2025-10-05,5,english,Stacks and Queues,5,2.27,none,how_to_implement
LOG-01628,E12,2025-10-05,5,english,Greedy and Backtracking,5,2.31,up,how_to_implement
LOG-01629,E18,2025-09-18,3,english,Graphs and Traversals,5,1.78,none,how_to_implement
LOG-01630,E13,2025-10-09,6,romanized_nepali,Hashing,5,1.75,none,how_to_implement
LOG-01631,E14,2025-10-02,5,romanized_nepali,Trees and BSTs,5,1.31,none,how_to_implement
LOG-01632,E09,2025-09-13,2,code_mixed,Stacks and Queues,5,2.42,none,how_to_implement
LOG-01633,E12,2025-10-05,5,english,Stacks and Queues,5,2.13,none,conceptual_why
LOG-01634,E14,2025-10-04,5,english,Complexity and Notation,5,2.27,none,how_to_implement
LOG-01635,E10,2025-10-01,5,romanized_nepali,Searching Algorithms,5,1.79,up,debug
LOG-01636,E22,2025-09-24,4,romanized_nepali,Graphs and Traversals,5,1.39,up,debug
LOG-01637,E08,2025-10-07,6,english,Graphs and Traversals,5,1.29,up,how_to_implement
LOG-01638,E07,2025-10-06,6,code_mixed,Dynamic Programming (Intro),5,1.17,up,complexity
LOG-01639,E10,2025-10-02,5,code_mixed,Stacks and Queues,5,1.68,none,how_to_implement
LOG-01640,E21,2025-09-05,1,english,Dynamic Programming (Intro),5,2.15,none,how_to_implement
LOG-01641,E22,2025-09-17,3,english,Hashing,5,1.55,none,how_to_implement
LOG-01642,E15,2025-10-12,6,english,Hashing,5,1.67,up,how_to_implement
LOG-01643,E11,2025-09-22,4,romanized_nepali,Trees and BSTs,5,2.63,none,complexity
LOG-01644,E18,2025-10-04,5,english,Linked Lists,5,1.97,none,how_to_implement
LOG-01645,E22,2025-09-10,2,romanized_nepali,Dynamic Programming (Intro),5,1.21,none,complexity
LOG-01646,E08,2025-10-01,5,english,Linked Lists,5,1.57,up,how_to_implement
LOG-01647,E18,2025-10-04,5,code_mixed,Searching Algorithms,5,1.34,up,how_to_implement
LOG-01648,E19,2025-10-07,6,english,Sorting Algorithms,5,1.24,none,conceptual_why
LOG-01649,E11,2025-10-12,6,english,Complexity and Notation,5,1.41,down,complexity
LOG-01650,E05,2025-09-24,4,romanized_nepali,Sorting Algorithms,5,2.18,none,conceptual_why
LOG-01651,E16,2025-09-20,3,code_mixed,Dynamic Programming (Intro),5,1.9,none,conceptual_why
LOG-01652,E07,2025-09-12,2,code_mixed,Complexity and Notation,5,1.72,down,complexity
LOG-01653,E11,2025-09-20,3,english,Linked Lists,5,1.81,none,how_to_implement
LOG-01654,E15,2025-09-23,4,romanized_nepali,Hashing,5,2.1,none,debug
LOG-01655,E25,2025-10-12,6,english,Sorting Algorithms,5,2.25,none,debug
LOG-01656,E05,2025-09-27,4,code_mixed,Linked Lists,5,1.01,none,debug
LOG-01657,E03,2025-10-05,5,code_mixed,Linked Lists,5,1.39,none,how_to_implement
LOG-01658,E14,2025-10-06,6,code_mixed,Sorting Algorithms,5,0.97,none,conceptual_why
LOG-01659,E25,2025-09-01,1,english,Complexity and Notation,5,1.63,up,complexity
LOG-01660,E02,2025-09-18,3,code_mixed,Heaps and Priority Queues,5,2.01,up,conceptual_why
LOG-01661,E17,2025-09-29,5,romanized_nepali,Sorting Algorithms,5,1.52,none,debug
LOG-01662,E01,2025-09-05,1,code_mixed,Graphs and Traversals,5,1.76,none,conceptual_why
LOG-01663,E15,2025-09-11,2,english,Dynamic Programming (Intro),5,1.95,none,how_to_implement
LOG-01664,E04,2025-10-07,6,romanized_nepali,Greedy and Backtracking,5,1.94,up,conceptual_why
LOG-01665,E18,2025-10-05,5,english,Trees and BSTs,5,1.48,none,complexity
LOG-01666,E11,2025-09-11,2,code_mixed,Stacks and Queues,5,1.95,none,how_to_implement
LOG-01667,E18,2025-09-09,2,code_mixed,Trees and BSTs,5,1.86,none,complexity
LOG-01668,E08,2025-10-09,6,code_mixed,Sorting Algorithms,5,2.29,none,how_to_implement
LOG-01669,E03,2025-09-24,4,english,Linked Lists,5,1.08,none,complexity
LOG-01670,E06,2025-09-20,3,english,Sorting Algorithms,5,1.12,up,conceptual_why
LOG-01671,E08,2025-10-06,6,code_mixed,Stacks and Queues,5,2.2,up,how_to_implement
LOG-01672,E05,2025-10-05,5,code_mixed,Complexity and Notation,5,1.2,none,how_to_implement
LOG-01673,E06,2025-10-12,6,english,Dynamic Programming (Intro),5,1.61,up,how_to_implement
LOG-01674,E15,2025-09-08,2,code_mixed,Linked Lists,5,2.56,none,conceptual_why
LOG-01675,E12,2025-10-07,6,english,Sorting Algorithms,5,2.19,up,how_to_implement
LOG-01676,E22,2025-09-24,4,english,Arrays and Strings,5,1.99,none,how_to_implement
LOG-01677,E14,2025-09-18,3,code_mixed,Complexity and Notation,5,1.45,up,conceptual_why
LOG-01678,E14,2025-09-26,4,english,Stacks and Queues,5,2.12,up,complexity
LOG-01679,E19,2025-09-02,1,english,Sorting Algorithms,5,1.68,none,complexity
LOG-01680,E22,2025-09-10,2,english,Greedy and Backtracking,5,2.17,down,how_to_implement
LOG-01681,E15,2025-09-08,2,romanized_nepali,Graphs and Traversals,5,1.7,none,complexity
LOG-01682,E02,2025-10-05,5,romanized_nepali,Complexity and Notation,5,2.43,up,debug
LOG-01683,E13,2025-10-06,6,english,Dynamic Programming (Intro),5,1.53,up,how_to_implement
LOG-01684,E01,2025-09-18,3,english,Dynamic Programming (Intro),5,2.19,none,conceptual_why
LOG-01685,E16,2025-09-20,3,romanized_nepali,Graphs and Traversals,5,1.32,none,complexity
LOG-01686,E03,2025-10-07,6,romanized_nepali,Complexity and Notation,5,2.05,none,complexity
LOG-01687,E14,2025-09-22,4,code_mixed,Searching Algorithms,5,1.96,none,complexity
LOG-01688,E05,2025-09-21,3,english,Graphs and Traversals,5,1.43,none,complexity
LOG-01689,E22,2025-10-11,6,code_mixed,Linked Lists,5,1.94,up,conceptual_why
LOG-01690,E04,2025-09-29,5,code_mixed,Sorting Algorithms,5,1.44,up,complexity
LOG-01691,E18,2025-09-29,5,romanized_nepali,Dynamic Programming (Intro),5,2.07,none,conceptual_why
LOG-01692,E19,2025-10-04,5,romanized_nepali,Dynamic Programming (Intro),5,2.3,none,complexity
LOG-01693,E09,2025-09-04,1,romanized_nepali,Heaps and Priority Queues,5,2.09,none,debug
LOG-01694,E16,2025-09-22,4,english,Sorting Algorithms,5,1.69,none,complexity
LOG-01695,E10,2025-10-08,6,code_mixed,Sorting Algorithms,5,2.16,none,debug
LOG-01696,E08,2025-10-05,5,code_mixed,Trees and BSTs,5,1.56,up,conceptual_why
LOG-01697,E08,2025-10-10,6,romanized_nepali,Stacks and Queues,5,1.61,none,complexity
LOG-01698,E01,2025-09-20,3,english,Stacks and Queues,5,1.29,none,how_to_implement
LOG-01699,E18,2025-09-24,4,english,Arrays and Strings,5,2.16,up,how_to_implement
LOG-01700,E03,2025-09-18,3,english,Heaps and Priority Queues,5,2.19,none,how_to_implement
LOG-01701,E06,2025-09-14,2,english,Dynamic Programming (Intro),5,1.56,up,how_to_implement
LOG-01702,E03,2025-09-07,1,english,Graphs and Traversals,5,0.72,none,complexity
LOG-01703,E21,2025-09-15,3,code_mixed,Trees and BSTs,5,1.02,none,how_to_implement
LOG-01704,E14,2025-09-12,2,code_mixed,Graphs and Traversals,5,0.47,none,complexity
LOG-01705,E13,2025-09-23,4,english,Searching Algorithms,5,1.46,up,complexity
LOG-01706,E15,2025-09-23,4,english,Dynamic Programming (Intro),5,1.89,up,conceptual_why
LOG-01707,E21,2025-10-07,6,code_mixed,Sorting Algorithms,5,1.62,down,debug
LOG-01708,E16,2025-10-07,6,code_mixed,Greedy and Backtracking,5,2.3,up,conceptual_why
LOG-01709,E14,2025-09-29,5,romanized_nepali,Greedy and Backtracking,5,1.84,up,conceptual_why
LOG-01710,E09,2025-10-05,5,english,Graphs and Traversals,5,1.56,none,how_to_implement
LOG-01711,E14,2025-09-24,4,english,Heaps and Priority Queues,5,1.96,none,how_to_implement
LOG-01712,E26,2025-09-20,3,english,Graphs and Traversals,5,1.19,up,complexity
LOG-01713,E15,2025-09-26,4,english,Trees and BSTs,5,1.4,none,how_to_implement
LOG-01714,E13,2025-10-04,5,english,Trees and BSTs,5,1.77,none,how_to_implement
LOG-01715,E23,2025-10-11,6,code_mixed,Graphs and Traversals,5,1.94,none,conceptual_why
LOG-01716,E02,2025-10-08,6,romanized_nepali,Trees and BSTs,5,1.82,none,how_to_implement
LOG-01717,E03,2025-09-05,1,english,Dynamic Programming (Intro),5,1.6,none,debug
LOG-01718,E21,2025-10-04,5,english,Dynamic Programming (Intro),5,1.93,up,how_to_implement
LOG-01719,E25,2025-09-07,1,english,Greedy and Backtracking,5,1.73,none,conceptual_why
LOG-01720,E02,2025-10-04,5,english,Graphs and Traversals,5,1.85,up,conceptual_why
LOG-01721,E01,2025-10-09,6,romanized_nepali,Graphs and Traversals,5,1.76,none,how_to_implement
LOG-01722,E01,2025-10-06,6,code_mixed,Graphs and Traversals,5,2.57,up,conceptual_why
LOG-01723,E15,2025-09-09,2,code_mixed,Dynamic Programming (Intro),5,2.11,up,how_to_implement
LOG-01724,E05,2025-09-23,4,code_mixed,Arrays and Strings,5,2.36,up,conceptual_why
LOG-01725,E15,2025-09-15,3,romanized_nepali,Hashing,5,1.93,up,how_to_implement
LOG-01726,E18,2025-10-05,5,english,Trees and BSTs,5,0.67,none,complexity
LOG-01727,E01,2025-10-06,6,english,Dynamic Programming (Intro),5,2.54,none,conceptual_why
LOG-01728,E23,2025-10-06,6,romanized_nepali,Dynamic Programming (Intro),5,2.01,none,debug
LOG-01729,E08,2025-09-21,3,english,Linked Lists,5,2.38,up,complexity
LOG-01730,E15,2025-10-03,5,english,Sorting Algorithms,5,2.77,down,how_to_implement
LOG-01731,E10,2025-09-16,3,code_mixed,Greedy and Backtracking,5,1.4,none,conceptual_why
LOG-01732,E10,2025-10-11,6,english,Complexity and Notation,5,1.23,none,how_to_implement
LOG-01733,E12,2025-10-11,6,code_mixed,Trees and BSTs,5,1.64,down,conceptual_why
LOG-01734,E01,2025-09-03,1,english,Hashing,5,1.91,none,how_to_implement
LOG-01735,E12,2025-09-30,5,english,Graphs and Traversals,5,1.39,up,conceptual_why
LOG-01736,E08,2025-10-06,6,code_mixed,Linked Lists,5,1.72,up,conceptual_why
LOG-01737,E11,2025-09-17,3,romanized_nepali,Graphs and Traversals,5,2.68,none,conceptual_why
LOG-01738,E05,2025-09-03,1,english,Heaps and Priority Queues,5,2.17,none,complexity
LOG-01739,E10,2025-09-01,1,romanized_nepali,Greedy and Backtracking,5,2.63,none,conceptual_why
LOG-01740,E19,2025-10-06,6,english,Dynamic Programming (Intro),5,1.11,none,complexity
LOG-01741,E26,2025-09-01,1,code_mixed,Dynamic Programming (Intro),5,1.65,up,how_to_implement
LOG-01742,E06,2025-09-22,4,romanized_nepali,Searching Algorithms,5,3.02,none,complexity
LOG-01743,E23,2025-10-08,6,code_mixed,Stacks and Queues,5,1.45,none,conceptual_why
LOG-01744,E16,2025-09-04,1,english,Sorting Algorithms,5,2.03,down,how_to_implement
LOG-01745,E04,2025-10-06,6,code_mixed,Dynamic Programming (Intro),5,1.86,none,how_to_implement
LOG-01746,E01,2025-09-23,4,english,Searching Algorithms,5,1.69,none,complexity
LOG-01747,E23,2025-09-22,4,code_mixed,Graphs and Traversals,5,1.66,none,how_to_implement
LOG-01748,E07,2025-09-25,4,english,Arrays and Strings,5,1.46,none,conceptual_why
LOG-01749,E04,2025-09-21,3,english,Trees and BSTs,5,1.1,none,how_to_implement
LOG-01750,E18,2025-10-09,6,english,Heaps and Priority Queues,5,0.93,none,how_to_implement
LOG-01751,E19,2025-10-05,5,english,Graphs and Traversals,5,1.91,none,how_to_implement
LOG-01752,E23,2025-09-22,4,code_mixed,Complexity and Notation,5,1.36,up,conceptual_why
LOG-01753,E14,2025-09-09,2,code_mixed,Dynamic Programming (Intro),5,1.74,up,how_to_implement
LOG-01754,E09,2025-09-26,4,code_mixed,Sorting Algorithms,5,2.28,none,how_to_implement
LOG-01755,E09,2025-10-12,6,romanized_nepali,Graphs and Traversals,5,1.44,up,conceptual_why
LOG-01756,E06,2025-10-10,6,code_mixed,Stacks and Queues,5,0.92,none,complexity
LOG-01757,E17,2025-09-05,1,english,Linked Lists,5,2.37,up,how_to_implement
LOG-01758,E25,2025-09-21,3,english,Trees and BSTs,5,1.41,up,complexity
LOG-01759,E03,2025-09-24,4,romanized_nepali,Stacks and Queues,5,1.21,none,complexity
LOG-01760,E11,2025-09-22,4,code_mixed,Hashing,5,1.8,up,debug
LOG-01761,E10,2025-09-09,2,code_mixed,Trees and BSTs,5,1.38,none,conceptual_why
LOG-01762,E03,2025-09-14,2,code_mixed,Dynamic Programming (Intro),5,2.68,up,conceptual_why
LOG-01763,E16,2025-09-28,4,english,Greedy and Backtracking,5,2.13,none,conceptual_why
LOG-01764,E26,2025-10-06,6,english,Graphs and Traversals,5,2.05,up,how_to_implement
LOG-01765,E09,2025-10-06,6,english,Sorting Algorithms,5,2.14,none,how_to_implement
